POA_CODE_2016,A55_64_SOLSE_VWW_12,A55_64_SOLSE_VWW_13,A55_64_SOLSE_VWW_14,A55_64_SOLSE_VWW_15,A55_64_SOLSE_VWW_16,A55_64_SOLSE_VWW_YNS,A55_64_SOLSE_VWW_T,A55_64_SOLSE_NWNAA_B00,A55_64_SOLSE_NWNAA_00_05,A55_64_SOLSE_NWNAA_06_10,A55_64_SOLSE_NWNAA_11,A55_64_SOLSE_NWNAA_12,A55_64_SOLSE_NWNAA_13,A55_64_SOLSE_NWNAA_14,A55_64_SOLSE_NWNAA_15,A55_64_SOLSE_NWNAA_16,A55_64_SOLSE_NWNAA_YNS,A55_64_SOLSE_NWNAA_T,A55_64_SOLSE_PinE_NS_B00,A55_64_SOLSE_PinE_NS_00_05,A55_64_SOLSE_PinE_NS_06_10,A55_64_SOLSE_PinE_NS_11,A55_64_SOLSE_PinE_NS_12,A55_64_SOLSE_PinE_NS_13,A55_64_SOLSE_PinE_NS_14,A55_64_SOLSE_PinE_NS_15,A55_64_SOLSE_PinE_NS_16,A55_64_SOLSE_PinE_NS_YNS,A55_64_SOLSE_PinE_NS_T,A55_64_SOLSE_T_B00,A55_64_SOLSE_T_00_05,A55_64_SOLSE_T_06_10,A55_64_SOLSE_T_11,A55_64_SOLSE_T_12,A55_64_SOLSE_T_13,A55_64_SOLSE_T_14,A55_64_SOLSE_T_15,A55_64_SOLSE_T_16,A55_64_SOLSE_T_YNS,A55_64_SOLSE_T_T,A55_64_L_PinE_NS_B00,A55_64_L_PinE_NS_00_05,A55_64_L_PinE_NS_06_10,A55_64_L_PinE_NS_11,A55_64_L_PinE_NS_12,A55_64_L_PinE_NS_13,A55_64_L_PinE_NS_14,A55_64_L_PinE_NS_15,A55_64_L_PinE_NS_16,A55_64_L_PinE_NS_YNS,A55_64_L_PinE_NS_T,A55_64_T_B00,A55_64_T_00_05,A55_64_T_06_10,A55_64_T_11,A55_64_T_12,A55_64_T_13,A55_64_T_14,A55_64_T_15,A55_64_T_16,A55_64_T_YNS,A55_64_T_T,A65_74_SEO_B00,A65_74_SEO_00_05,A65_74_SEO_06_10,A65_74_SEO_11,A65_74_SEO_12,A65_74_SEO_13,A65_74_SEO_14,A65_74_SEO_15,A65_74_SEO_16,A65_74_SEO_YNS,A65_74_SEO_T,A65_74_SOLSE_VWW_B00,A65_74_SOLSE_VWW_00_05,A65_74_SOLSE_VWW_06_10,A65_74_SOLSE_VWW_11,A65_74_SOLSE_VWW_12,A65_74_SOLSE_VWW_13,A65_74_SOLSE_VWW_14,A65_74_SOLSE_VWW_15,A65_74_SOLSE_VWW_16,A65_74_SOLSE_VWW_YNS,A65_74_SOLSE_VWW_T,A65_74_SOLSE_NWNAA_B00,A65_74_SOLSE_NWNAA_00_05,A65_74_SOLSE_NWNAA_06_10,A65_74_SOLSE_NWNAA_11,A65_74_SOLSE_NWNAA_12,A65_74_SOLSE_NWNAA_13,A65_74_SOLSE_NWNAA_14,A65_74_SOLSE_NWNAA_15,A65_74_SOLSE_NWNAA_16,A65_74_SOLSE_NWNAA_YNS,A65_74_SOLSE_NWNAA_T,A65_74_SOLSE_PinE_NS_B00,A65_74_SOLSE_PinE_NS_00_05,A65_74_SOLSE_PinE_NS_06_10,A65_74_SOLSE_PinE_NS_11,A65_74_SOLSE_PinE_NS_12,A65_74_SOLSE_PinE_NS_13,A65_74_SOLSE_PinE_NS_14,A65_74_SOLSE_PinE_NS_15,A65_74_SOLSE_PinE_NS_16,A65_74_SOLSE_PinE_NS_YNS,A65_74_SOLSE_PinE_NS_T,A65_74_SOLSE_T_B00,A65_74_SOLSE_T_00_05,A65_74_SOLSE_T_06_10,A65_74_SOLSE_T_06,A65_74_SOLSE_T_12,A65_74_SOLSE_T_13,A65_74_SOLSE_T_14,A65_74_SOLSE_T_15,A65_74_SOLSE_T_16,A65_74_SOLSE_T_YNS,A65_74_SOLSE_T_T,A65_74_L_PinE_NS_B00,A65_74_L_PinE_NS_00_05,A65_74_L_PinE_NS_06_10,A65_74_L_PinE_NS_11,A65_74_L_PinE_NS_12,A65_74_L_PinE_NS_13,A65_74_L_PinE_NS_14,A65_74_L_PinE_NS_15,A65_74_L_PinE_NS_16,A65_74_L_PinE_NS_YNS,A65_74_L_PinE_NS_T,A65_74_T_B00,A65_74_T_00_05,A65_74_T_06_10,A65_74_T_11,A65_74_T_12,A65_74_T_13,A65_74_T_14,A65_74_T_15,A65_74_T_16,A65_74_T_YNS,A65_74_T_T,A75_84_SEO_B00,A75_84_SEO_00_05,A75_84_SEO_06_10,A75_84_SEO_11,A75_84_SEO_12,A75_84_SEO_13,A75_84_SEO_14,A75_84_SEO_15,A75_84_SEO_16,A75_84_SEO_YNS,A75_84_SEO_T,A75_84_SOLSE_VWW_B00,A75_84_SOLSE_VWW_00_05,A75_84_SOLSE_VWW_06_10,A75_84_SOLSE_VWW_11,A75_84_SOLSE_VWW_12,A75_84_SOLSE_VWW_13,A75_84_SOLSE_VWW_14,A75_84_SOLSE_VWW_15,A75_84_SOLSE_VWW_16,A75_84_SOLSE_VWW_YNS,A75_84_SOLSE_VWW_T,A75_84_SOLSE_NWNAA_B00,A75_84_SOLSE_NWNAA_00_05,A75_84_SOLSE_NWNAA_06_10,A75_84_SOLSE_NWNAA_11,A75_84_SOLSE_NWNAA_12,A75_84_SOLSE_NWNAA_13,A75_84_SOLSE_NWNAA_14,A75_84_SOLSE_NWNAA_15,A75_84_SOLSE_NWNAA_16,A75_84_SOLSE_NWNAA_YNS,A75_84_SOLSE_NWNAA_T,A75_84_SOLSE_PinE_NS_B00,A75_84_SOLSE_PinE_NS_00_05,A75_84_SOLSE_PinE_NS_06_10,A75_84_SOLSE_PinE_NS_11,A75_84_SOLSE_PinE_NS_12,A75_84_SOLSE_PinE_NS_13,A75_84_SOLSE_PinE_NS_14,A75_84_SOLSE_PinE_NS_15,A75_84_SOLSE_PinE_NS_16,A75_84_SOLSE_PinE_NS_YNS,A75_84_SOLSE_PinE_NS_T,A75_84_SOLSE_T_B00,A75_84_SOLSE_T_00_05,A75_84_SOLSE_T_06_10,A75_84_SOLSE_T_11,A75_84_SOLSE_T_12,A75_84_SOLSE_T_13,A75_84_SOLSE_T_14,A75_84_SOLSE_T_15,A75_84_SOLSE_T_16,A75_84_SOLSE_T_YNS,A75_84_SOLSE_T_T,A75_84_L_PinE_NS_B00,A75_84_L_PinE_NS_00_05,A75_84_L_PinE_NS_06_10,A75_84_L_PinE_NS_11,A75_84_L_PinE_NS_12,A75_84_L_PinE_NS_13
POA4014,0,0,3,0,0,5,54,14,3,9,0,0,0,0,0,0,4,26,0,0,0,0,0,0,0,0,0,0,0,53,4,15,0,0,3,3,0,0,12,85,0,0,0,0,0,0,0,0,0,0,0,180,25,23,3,0,3,3,0,3,12,255,100,3,0,0,0,0,0,0,0,3,107,33,0,0,0,0,0,0,0,0,3,35,11,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,43,3,4,0,0,0,0,0,0,3,53,0,0,0,0,0,0,0,0,0,0,0,137,7,5,0,0,0,5,0,0,8,159,51,0,0,0,0,0,0,0,0,3,53,11,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0
POA4017,0,0,0,4,3,6,231,14,0,7,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,178,35,21,0,0,3,0,3,3,4,260,0,0,0,0,0,0,0,0,0,0,0,795,76,54,6,7,10,8,3,3,21,991,558,15,11,3,0,0,0,0,0,24,619,131,3,3,0,0,0,0,0,0,0,141,19,3,4,0,0,0,0,0,0,4,30,0,0,0,0,0,0,0,0,0,0,4,152,3,11,0,0,3,0,0,0,6,174,3,0,0,0,0,0,0,0,0,0,3,715,23,26,3,6,3,0,0,0,29,799,293,6,4,3,0,0,0,0,0,20,322,64,0,0,0,0,0,0,0,0,3,67,20,0,3,0,0,0,0,0,0,3,30,0,0,0,0,0,0,0,0,0,0,0,81,0,3,0,0,0,0,0,0,9,98,5,0,0,0,0,0
POA4018,5,0,0,3,0,7,188,21,3,8,3,0,0,0,11,0,4,51,0,0,0,0,0,0,0,0,0,0,0,158,24,26,0,7,0,0,11,3,6,239,0,0,0,0,0,0,0,0,0,0,0,327,30,49,8,8,5,0,14,3,18,462,150,0,6,0,0,0,0,0,0,11,166,74,7,4,0,0,0,0,0,0,3,91,22,3,6,5,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,97,7,9,5,4,0,0,3,0,5,129,0,0,0,0,0,0,0,0,0,0,0,245,9,11,5,4,0,3,3,0,19,294,96,14,5,0,0,0,0,0,0,0,116,41,0,0,0,0,0,0,0,0,3,43,24,3,3,0,0,0,0,0,0,3,35,0,0,0,0,0,0,0,0,0,0,0,70,3,3,0,0,0,0,0,0,3,77,0,0,0,0,0,0
POA4019,0,3,0,0,0,3,95,8,0,0,0,0,0,0,0,4,0,15,0,0,0,0,0,0,0,0,0,0,3,77,9,7,0,0,4,0,0,4,3,112,0,0,0,0,0,0,0,0,0,0,0,537,42,54,3,7,8,5,5,6,18,691,527,10,13,6,0,0,4,0,0,17,575,78,3,3,0,0,0,0,0,0,0,85,3,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,80,3,5,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,601,13,19,6,0,0,4,0,0,19,668,248,4,3,0,0,0,0,3,0,11,267,52,0,0,0,0,0,0,0,0,3,56,7,3,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,56,5,0,0,0,0,0,0,0,3,68,3,0,0,0,0,0
POA4020,3,0,0,4,0,3,146,11,8,0,0,0,0,0,0,0,3,27,0,0,0,0,0,0,0,0,0,0,0,129,22,8,0,3,0,0,4,0,7,170,3,0,0,0,0,0,0,0,0,0,3,768,65,60,7,9,0,4,12,4,25,951,782,29,16,4,3,0,6,0,0,23,865,102,3,4,0,0,0,0,3,0,4,120,13,4,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,110,10,6,0,0,0,0,3,0,4,139,0,0,0,0,0,0,0,0,0,4,4,895,37,25,5,3,3,6,4,0,27,1010,387,19,11,0,0,0,0,0,0,11,425,68,3,0,0,0,0,0,0,0,0,69,16,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,80,3,3,0,0,0,0,0,0,3,90,3,0,0,0,0,0
POA4021,0,3,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,35,3,3,0,0,3,0,0,0,3,52,3,0,0,0,0,0,0,0,0,0,4,239,14,26,3,3,7,0,3,0,8,311,218,3,11,0,3,0,0,3,0,10,245,36,0,3,0,0,0,0,0,0,0,40,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,35,5,3,0,3,0,0,0,0,0,47,4,0,0,0,0,0,0,0,0,0,4,262,11,11,0,4,0,0,3,0,10,297,133,3,3,0,0,0,0,0,0,3,142,26,0,0,0,0,0,0,0,0,0,27,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0
POA4022,0,0,0,0,0,0,53,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,45,3,3,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,161,15,18,3,0,0,0,0,0,3,196,159,11,5,0,0,0,0,0,0,3,183,23,3,0,0,0,0,0,0,0,0,31,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,30,7,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,186,16,5,0,0,0,0,0,0,7,218,140,12,0,0,0,0,0,0,0,11,162,13,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0
POA4025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4030,0,0,0,0,3,9,98,12,0,0,0,0,0,3,0,6,0,22,0,0,0,0,0,0,0,0,0,0,0,92,7,4,3,0,0,3,0,4,9,119,4,0,0,0,0,0,0,0,0,0,0,277,12,11,5,0,4,3,0,4,12,338,138,4,0,0,0,0,0,0,0,0,146,63,0,0,0,0,0,0,0,0,3,68,22,0,0,0,0,0,0,0,0,3,29,0,0,0,0,0,0,0,0,0,0,0,90,4,3,0,0,0,0,0,0,7,103,0,0,0,0,0,0,0,0,0,0,0,230,7,4,0,0,0,0,3,0,9,247,43,0,0,0,0,0,0,0,0,3,48,34,0,0,0,0,0,0,0,0,0,37,32,0,3,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,64,3,5,0,0,0,0,0,0,0,76,0,0,0,0,0,0
POA4031,3,0,0,0,0,0,74,6,3,3,0,3,0,0,0,3,0,20,0,0,0,0,0,0,0,0,0,0,0,70,7,4,3,7,0,0,0,3,3,95,0,0,0,0,0,0,0,0,0,0,0,220,13,4,3,7,0,0,3,3,8,262,95,5,3,0,0,0,0,0,0,0,102,47,4,0,0,0,0,0,0,0,0,49,15,0,3,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,5,58,3,3,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,155,5,3,0,0,0,0,0,0,4,175,57,0,0,0,0,0,0,0,0,0,56,46,0,0,0,0,0,0,0,0,0,45,10,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0
POA4032,0,0,0,3,4,8,169,13,0,3,0,0,4,3,0,6,9,40,0,0,0,0,0,0,0,0,0,0,0,134,7,28,0,0,3,3,3,7,13,212,0,0,0,0,0,0,0,0,0,0,0,328,26,37,0,3,9,7,5,13,21,450,165,6,3,0,3,0,0,0,0,3,175,100,3,0,0,0,0,0,0,0,0,107,17,0,3,0,0,0,0,0,3,4,30,0,0,0,0,0,0,0,0,0,0,0,114,7,5,0,0,0,0,0,3,5,131,0,0,0,0,0,0,0,0,0,0,0,276,10,6,0,4,0,0,0,3,4,312,109,3,0,0,0,0,0,0,0,4,118,77,3,0,0,0,0,0,0,0,3,86,33,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,113,3,0,0,0,0,0,0,0,3,122,0,0,0,0,0,0
POA4034,0,0,0,5,0,19,499,68,7,16,6,7,12,3,10,10,17,152,8,0,0,0,0,0,0,0,0,0,8,452,49,69,9,5,12,9,15,10,33,663,0,0,0,0,0,0,0,0,0,0,0,1078,119,114,11,14,15,7,12,12,55,1431,623,22,8,3,3,3,3,0,3,13,682,298,15,13,3,0,0,0,5,0,4,339,58,11,10,4,0,0,0,0,0,9,98,7,0,0,0,0,0,0,0,0,0,5,363,25,19,8,3,3,0,5,0,21,447,0,0,0,0,0,0,0,0,0,3,4,987,47,27,11,6,5,3,9,5,39,1132,329,9,3,0,4,0,3,0,0,12,362,186,6,3,0,0,3,0,3,0,5,208,62,0,0,0,0,3,3,0,0,3,75,3,0,0,0,0,0,0,0,0,0,3,251,8,3,0,0,4,3,3,0,9,290,4,0,0,0,0,0
POA4035,0,0,0,4,3,4,246,19,3,3,0,0,3,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,198,32,24,0,3,4,0,4,3,6,278,0,0,0,0,0,0,0,0,0,0,0,694,77,51,3,8,3,3,4,3,13,869,359,22,14,3,0,0,0,0,0,7,408,148,4,3,0,0,0,4,0,0,3,161,15,8,4,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,162,12,7,0,0,0,4,0,0,3,188,0,0,0,0,0,0,0,0,0,0,0,526,33,23,4,0,0,7,3,0,9,600,159,8,8,0,3,0,3,0,0,0,186,68,0,0,0,0,0,3,0,0,3,78,23,0,4,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,93,0,7,0,0,0,3,0,0,5,110,0,0,0,0,0,0
POA4036,0,0,0,0,0,3,50,4,3,0,0,0,0,0,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,38,11,12,0,0,0,0,0,0,3,67,0,0,0,0,0,0,0,0,0,0,0,124,13,10,0,0,3,0,0,0,8,165,93,3,0,0,0,0,0,0,0,0,100,24,0,0,0,0,0,0,0,0,0,21,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,119,3,0,0,0,0,0,0,0,4,128,39,0,0,0,0,0,0,0,0,0,37,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
POA4037,3,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,3,0,0,3,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,170,26,5,0,3,0,0,0,0,0,209,83,7,4,0,0,0,0,0,0,0,95,21,3,4,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,4,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,99,10,8,0,0,0,0,0,0,0,120,23,4,0,0,0,0,0,0,0,0,28,6,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0
POA4051,3,0,0,0,0,0,120,10,0,0,0,0,0,0,4,0,0,23,0,0,0,0,0,0,0,0,0,0,0,111,6,8,0,3,0,3,4,0,0,140,0,0,0,0,0,0,0,0,0,0,0,422,22,16,3,3,0,4,4,0,4,479,225,5,0,0,0,0,3,0,0,3,239,75,0,0,0,0,0,0,0,0,0,83,9,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,91,4,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,318,3,3,0,0,0,5,0,0,4,332,107,0,0,0,0,0,0,0,0,5,107,50,0,0,0,3,0,0,0,0,0,58,17,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,3,0,0,0,0,3,73,0,0,0,0,0,0
POA4053,0,0,0,0,0,9,317,20,3,5,0,0,3,4,3,3,0,46,7,0,0,0,0,0,0,0,0,0,7,289,21,31,0,0,3,4,3,6,9,371,0,0,0,0,0,0,0,0,0,0,0,841,59,56,5,6,3,8,6,10,17,1012,471,9,5,3,0,0,0,3,0,11,503,218,3,8,0,0,3,0,0,3,4,244,22,0,0,0,0,4,9,0,0,0,29,4,0,0,0,0,0,0,0,0,0,4,243,3,9,0,0,6,10,0,3,4,279,0,0,0,0,0,0,0,0,0,3,3,713,15,13,0,0,6,12,3,3,19,781,210,3,0,0,0,0,0,0,0,7,219,120,3,0,0,0,0,0,0,0,6,129,46,3,0,0,0,0,0,0,0,3,52,0,0,0,0,0,0,0,0,0,0,0,169,7,0,0,0,0,0,0,0,8,181,0,0,0,0,0,0
POA4054,0,0,0,0,0,0,68,9,0,3,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,63,7,4,0,3,0,3,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,262,9,13,0,5,0,4,0,3,6,304,170,8,4,0,4,0,0,0,0,6,188,36,0,0,0,0,0,3,0,0,4,40,5,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,3,0,0,4,52,0,0,0,0,0,0,0,0,0,0,0,206,8,3,0,4,0,3,0,0,10,239,94,4,0,0,4,0,0,0,0,3,102,12,0,0,0,0,0,0,0,0,0,13,3,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,17,0,4,0,0,0,0,0,0,0,27,0,0,0,0,0,0
POA4055,0,0,0,4,0,0,107,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,92,12,9,0,0,0,0,4,0,0,112,0,0,0,0,0,0,0,0,0,0,0,394,38,28,0,4,0,0,4,0,14,475,251,13,9,0,0,0,5,0,0,0,280,54,0,4,0,0,0,0,0,0,3,62,11,0,0,0,0,0,0,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,56,0,3,0,0,0,0,4,0,3,74,4,0,0,0,0,0,0,0,0,0,4,314,16,14,0,0,3,5,5,0,3,363,94,3,3,0,0,0,0,0,0,3,103,18,0,0,0,3,0,0,0,0,0,19,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,3,0,0,0,0,0,30,0,0,0,0,0,0
POA4059,0,0,0,0,0,3,37,7,0,0,0,3,0,3,0,0,6,22,0,0,0,0,0,0,0,0,0,0,0,33,4,9,0,3,0,3,0,0,12,59,0,0,0,0,0,0,0,0,0,0,0,161,5,5,3,3,0,3,0,0,13,199,107,3,0,0,0,0,0,0,0,0,111,25,0,0,0,0,0,0,0,0,0,26,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,29,0,3,0,0,0,0,0,0,3,37,0,0,0,0,0,0,0,0,0,0,0,142,3,3,0,0,0,0,0,0,3,150,39,0,0,0,0,0,0,0,0,3,42,30,0,0,0,0,0,0,0,0,0,30,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0
POA4060,0,0,0,0,0,0,40,5,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,35,4,0,0,0,0,0,0,0,4,45,0,0,0,0,0,0,0,0,0,0,0,239,15,6,0,0,0,0,0,0,7,272,127,0,0,0,0,0,0,0,0,3,141,30,0,0,0,0,0,0,0,0,0,34,3,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,166,3,4,0,0,0,0,0,0,7,179,35,0,3,0,0,0,0,0,0,3,40,16,0,0,0,0,0,0,0,0,0,18,11,0,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,29,0,3,0,0,0,0,0,0,0,34,0,0,0,0,0,0
POA4061,0,0,0,0,0,0,119,3,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,108,9,7,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,460,26,32,4,3,0,3,5,0,11,555,304,7,9,0,5,0,3,3,0,8,334,77,3,0,0,0,0,0,0,0,0,82,13,0,0,3,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,89,3,5,3,0,0,0,0,0,0,96,3,0,0,0,0,0,0,0,0,0,3,391,9,10,5,5,0,3,3,0,13,436,138,0,0,0,3,0,0,0,0,4,146,30,3,0,0,0,0,0,0,0,0,37,9,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,42,3,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0
POA4064,0,0,0,0,0,0,38,4,3,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,40,3,4,0,0,0,0,0,0,3,50,0,0,0,0,0,0,0,0,0,0,0,197,10,14,0,0,0,0,3,0,3,233,115,3,4,0,0,0,0,3,0,0,124,35,0,0,0,0,0,0,0,0,0,35,10,0,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,41,0,3,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,3,159,3,3,0,0,0,0,3,0,0,170,33,0,0,0,0,0,0,0,0,3,37,28,0,0,0,0,0,0,0,0,0,28,11,0,0,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,3,3,40,0,0,0,0,0,0,0,0,7,40,0,0,0,0,0,0
POA4065,0,0,0,0,0,0,40,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,38,3,0,3,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,176,16,4,3,0,0,3,0,0,3,201,99,0,5,0,0,0,0,0,0,5,106,16,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,117,0,3,0,0,0,0,0,0,4,123,45,0,0,0,0,0,0,0,0,0,45,12,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
POA4066,3,3,3,0,0,4,94,11,5,4,0,3,0,0,0,0,4,25,0,0,0,0,0,0,0,0,0,0,0,85,12,12,0,3,5,3,3,3,6,121,0,0,0,0,0,0,0,0,0,0,0,271,24,19,3,3,3,7,11,3,14,358,170,7,3,0,0,0,0,3,0,3,182,39,0,0,0,0,0,0,0,0,3,48,4,3,5,0,0,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,45,3,5,0,0,0,0,0,0,6,55,0,0,0,0,0,0,0,0,0,0,0,212,7,7,0,0,0,0,3,0,6,245,45,3,0,0,0,0,0,4,0,8,57,26,0,0,0,0,0,0,0,0,5,32,6,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,6,39,0,0,0,0,0,0
